chamber,meas_ID,meas_idx,Va_rail,Eout_rail,simVSmeasured,rsme_simVSmeasured,circuitValuesKnown,RsolA,RsolB,Ra,Ca,Rb,Cb,Rs,Rsolg,R1g,C1g,R2g,C2g,tau1,tau2,tauMEM12,TER12,TEC12,resnormbest12,RsolAg,RsolBg,Rag,Cag,Rbg,Cbg,Rsg,taua,taub,tauMEMabs,TERabs,TECabs,resnormbestabs,RsolAg_sim,RsolBg_sim,Rag_sim,Cag_sim,Rbg_sim,Cbg_sim,Rsg_sim,taua_sim,taub_sim,tauMEMabs_sim,TERabs_sim,TECabs_sim,resnormbestabs_sim,dRsolA,dRsolB,dRa,dCa,dRb,dCb,dRs,dRsolA_sim,dRsolB_sim,dRa_sim,dCa_sim,dRb_sim,dCb_sim,dRs_sim
model,20221209_152118,3,0,0,1,8.350862016,1,99.2,0.28,9837,2.35E-06,994,2.34E-06,10029,102.261354,4131.229293,3.01E-06,1090.181555,1.93E-06,0.012417667,0.002098683,0.00425319,5221.410848,1.17E-06,6.02E-05,184.1903975,8.109161271,11386.75865,2.36E-06,980.5557775,2.89E-06,8845.244692,0.026917995,0.002833121,0.004742716,5156.941304,1.30E-06,0.743327069,200,3.87E-09,2910.250019,1.92E-06,2253.311004,8.58E-06,4966406.201,0.00558713,0.019344055,0.013340712,5158.198056,1.57E-06,0.745342378,84.99039748,7.829161271,1549.758647,1.40E-08,-13.44422248,5.49E-07,-1183.755308,100.8,-0.279999996,-6926.749981,-4.30E-07,1259.311004,6.24E-06,4956377.201
model,20221209_153103,1,0,0,1,1.914510914,1,99.2,0.28,9837,2.35E-06,9790,9.20E-08,100.3,49.51893207,114.9910563,3.09E-08,35.35188124,4.14E-07,3.56E-06,1.46E-05,1.20E-05,150.3429376,2.88E-08,0.050243231,105.4361708,0.092182182,122396.9027,1.94E-07,38410.43403,2.17E-07,94.46315742,0.023707395,0.008320353,0.011995701,94.40769945,1.02E-07,0.055570849,150.5779623,3.22E-07,296.9504192,6.51E-05,156.744525,2.62E-07,63.29895043,0.019321227,4.10E-05,0.006702024,55.54884512,2.61E-07,1.252793721,6.236170827,-0.187817818,112559.9027,-2.16E-06,28620.43403,1.25E-07,-5.836842579,51.37796226,-0.279999678,-9540.049581,6.27E-05,-9633.255475,1.70E-07,-37.00104957
model,20221209_153103,2,0,0,1,2.800226047,1,99.2,0.28,9837,2.35E-06,9790,9.20E-08,1000.9,102.6968889,910.2519466,8.84E-08,37.7764699,0.000332371,8.05E-05,0.012555796,0.012058688,948.0284165,8.84E-08,0.000696594,116.8730546,3.63E-10,31623.71274,7.29E-07,25542.43726,1.04E-07,931.269899,0.023058604,0.002653187,0.011770542,916.3421513,9.09E-08,0.050651542,189.0073058,2.86E-08,24876.72003,8.95E-07,20678.62942,1.24E-07,870.5301803,0.022275695,0.00255447,0.011506391,854.2068968,1.09E-07,0.528323966,17.67305457,-0.28,21786.71274,-1.62E-06,15752.43726,1.19E-08,-69.63010103,89.80730581,-0.279999971,15039.72003,-1.45E-06,10888.62942,3.15E-08,-130.3698197
model,20221209_153103,3,0,0,1,10.3872015,1,99.2,0.28,9837,2.35E-06,9790,9.20E-08,10029,107.1706338,5040.723184,8.92E-08,1590.209484,9.82E-06,0.000449438,0.015615155,0.011978161,6630.932668,8.84E-08,0.000218863,126.3287388,5.77E-12,10314.63793,2.26E-06,9861.800985,9.24E-08,9840.791492,0.023359825,0.000911124,0.011883557,6614.605203,8.88E-08,0.024149431,200,1.17E-08,10528.5352,2.29E-06,9903.375927,9.50E-08,9670.181004,0.024071261,0.000941187,0.012152366,6563.672651,9.12E-08,0.880089194,27.12873884,-0.28,477.6379324,-8.53E-08,71.80098492,3.89E-10,-188.2085078,100.8,-0.279999988,691.5351985,-6.37E-08,113.3759268,3.04E-09,-358.8189955
model,20221209_153729,1,0,0,1,3.665929462,1,99.2,0.28,9837,2.35E-06,9790,1.01E-06,100.3,89.25059321,26.31361076,1.39E-08,84.37738233,9.93E-07,3.65E-07,8.38E-05,2.02E-05,110.6909931,1.37E-08,0.035538042,93.41053667,19.41959951,13555.77948,1.43E-06,4390.034792,2.63E-06,87.13387233,0.019335686,0.011530646,0.013439971,86.7128479,9.24E-07,0.231940376,103.324194,2.07E-10,50861.93727,1.11E-06,16283.04455,2.55E-06,96.56865914,0.056251191,0.041481145,0.045062966,96.42997248,7.71E-07,0.330711014,-5.789463335,19.13959951,3718.779479,-9.24E-07,-5399.965208,1.62E-06,-13.16612767,4.12419396,-0.28,41024.93727,-1.24E-06,6493.044547,1.54E-06,-3.731340861
model,20221209_153729,2,0,0,1,10.970149,1,99.2,0.28,9837,2.35E-06,9790,1.01E-06,1000.9,118.9116683,246.3999526,3.38E-06,681.5716399,9.33E-07,0.000832373,0.000635748,0.000780164,927.9715925,7.31E-07,0.002762379,110.5981179,14.68744508,11047.79916,2.05E-06,8973.724451,1.17E-06,971.2853969,0.02261759,0.01047665,0.015918266,926.3464217,7.43E-07,0.173818801,121.9264134,1.67E-13,4419.046039,8.42E-07,1564.111419,5.61E-06,1112.241776,0.003721848,0.008780567,0.007458121,937.8919296,7.32E-07,0.71736406,11.39811787,14.40744508,1210.799164,-3.03E-07,-816.2755491,1.57E-07,-29.61460315,22.7264134,-0.28,-5417.953961,-1.51E-06,-8225.888581,4.60E-06,111.3417764
model,20221209_153729,3,0,0,0,17.02459312,1,99.2,0.28,9837,2.35E-06,9790,1.01E-06,10029,120.8905982,5999.866676,7.30E-07,614.9613753,2.88E-05,0.004376989,0.017681495,0.016444614,6614.828051,7.11E-07,0.000154485,125.3530765,16.56315943,9915.391144,2.35E-06,9580.399353,1.03E-06,9991.156516,0.02327181,0.00983083,0.016435843,6605.821016,7.14E-07,0.160899994,200,9.66E-10,9396.739108,8.11E-07,2861.329841,7.02E-06,14152.77628,0.007618959,0.020090189,0.017179103,6568.729851,7.27E-07,0.650048765,26.15307654,16.28315943,78.39114414,-2.96E-09,-209.6006468,1.61E-08,-37.84348379,100.8,-0.279999999,-440.260892,-1.54E-06,-6928.670159,6.01E-06,4123.776277
model,20221209_154342,1,0,0,1,1.705924119,1,99.2,0.28,9837,2.35E-06,9790,2.34E-06,100.3,77.17674351,100.0561008,1.18E-06,22.86927898,1.51E-08,0.000118326,3.46E-07,2.23E-05,122.9253798,1.49E-08,0.030218338,92.68627612,8.022629837,233951.3223,1.58E-06,91075.79562,5.02E-06,99.61214989,0.368842637,0.45757673,0.432712564,99.58163077,1.20E-06,0.555437584,101.0295316,4.24E-12,1609.280895,1.45E-06,626.0274111,7.42E-06,103.3152122,0.002336729,0.004643496,0.003997456,98.75097475,1.21E-06,0.393564888,-6.513723876,7.742629837,224114.3223,-7.73E-07,81285.79562,2.68E-06,-0.687850109,1.829531623,-0.28,-8227.719105,-8.98E-07,-9163.972589,5.08E-06,3.015212215
model,20221209_154342,2,0,0,1,2.67827509,1,99.2,0.28,9837,2.35E-06,9790,2.34E-06,1000.9,101.2055446,884.1582227,1.29E-06,65.81207165,1.31E-05,0.001137276,0.000863761,0.000882709,949.9702943,1.17E-06,0.000909494,106.4820806,5.0138995,4952.399972,1.75E-06,3600.865363,3.77E-06,1062.243131,0.008654668,0.013565229,0.011497917,944.8951535,1.19E-06,0.749840707,115.9333338,2.10E-13,3788.56067,1.32E-06,801.2514623,1.32E-05,1190.753365,0.005008243,0.010563823,0.009593976,945.467056,1.20E-06,0.615710184,7.28208057,4.7338995,-4884.600028,-6.02E-07,-6189.134637,1.43E-06,61.34313072,16.73333377,-0.28,-6048.43933,-1.03E-06,-8988.748538,1.08E-05,189.8533653
model,20221209_154342,3,0,0,1,4.857956493,1,99.2,0.28,9837,2.35E-06,9790,2.34E-06,10029,102.2055427,71.36677303,6.78E-05,6565.813906,1.19E-06,0.004840985,0.007834402,0.004873172,6637.180679,1.17E-06,5.31E-05,181.4069675,7.908844557,35668.97164,1.97E-06,30014.85415,3.05E-06,7332.090656,0.070139165,0.091607281,0.081797219,6595.81895,1.20E-06,0.742176302,199.9999999,3.55E-07,12059.57308,1.34E-06,2218.703971,1.07E-05,12265.88273,0.016218703,0.023754179,0.02258324,6597.898495,1.19E-06,0.567654952,82.20696751,7.628844557,25831.97164,-3.84E-07,20224.85415,7.12E-07,-2696.909344,100.7999999,-0.279999645,2222.573078,-1.01E-06,-7571.296029,8.37E-06,2236.882727
model,20221209_155251,1,0,0,1,1.982586714,1,99.2,98.7,99.2,9.20E-08,98.9,9.20E-08,100.3,131.9654601,131.9186551,1.08E-08,1.70484622,1.25E-05,1.43E-06,2.13E-05,2.10E-05,133.6235014,1.08E-08,0.475133018,3.974487191,190.7409553,232.3383656,4.30E-08,38.04522622,6.46E-07,96.07211792,1.00E-05,2.46E-05,2.25E-05,70.8853038,4.03E-08,0.479481789,104.6892634,92.79493691,42.72294743,1.09E-07,53.94909932,7.75E-08,218.3167777,4.66E-06,4.18E-06,4.45E-06,67.00278899,4.53E-08,1.60E-09,-95.22551281,92.04095533,133.1383656,-4.90E-08,-60.85477378,5.54E-07,-4.227882085,5.489263379,-5.905063089,-56.47705257,1.71E-08,-44.95090068,-1.45E-08,118.0167777
model,20221209_155251,2,0,0,1,4.686693227,1,99.2,98.7,99.2,9.20E-08,98.9,9.20E-08,1000.9,137.3081775,161.6250996,2.03E-08,68.74027799,1.65E-07,3.29E-06,1.13E-05,8.94E-06,230.3653776,1.81E-08,0.016650239,72.94730021,135.5554492,1355971.383,1.02E-07,1371720.221,1.03E-07,159.2230325,0.138076947,0.141378816,0.139718349,159.2137387,5.12E-08,0.021753838,99.13992958,98.76047803,188.6249911,9.18E-08,187.8178793,9.22E-08,294.9308884,1.73E-05,1.73E-05,1.73E-05,165.3693323,4.60E-08,5.05E-10,-26.25269979,36.85544923,1355872.183,9.83E-09,1371621.321,1.11E-08,-841.6769675,-0.060070418,0.060478033,89.42499108,-1.57E-10,88.91787926,1.59E-10,-705.9691116
model,20221209_155251,3,0,0,1,6.357174556,1,99.2,98.7,99.2,9.20E-08,98.9,9.20E-08,10029,116.5059865,138.2752277,1.49E-08,143.5630151,7.38E-08,2.06E-06,1.06E-05,6.25E-06,281.8382429,1.24E-08,0.009950204,62.31351058,143.8516378,23437.48559,9.65E-08,23261.0139,9.78E-08,193.015064,0.002261494,0.002275191,0.002268369,192.2205745,4.86E-08,0.013951303,99.15070813,98.74969022,175.1944275,9.19E-08,174.4864038,9.21E-08,437.0772559,1.61E-05,1.61E-05,1.61E-05,194.2624305,4.60E-08,5.21E-10,-36.88648942,45.15163776,23338.28559,4.49E-09,23162.1139,5.81E-09,-9835.984936,-0.049291872,0.049690219,75.99442754,-1.36E-10,75.58640384,1.37E-10,-9591.922744
model,20221209_155944,1,0,0,1,3.431731493,1,99.2,98.7,99.2,9.20E-08,98.9,1.01E-06,100.3,115.0402011,143.3440716,6.16E-09,8.07062332,1.69E-05,8.84E-07,0.000136636,0.0001294,151.4146949,6.16E-09,0.810903918,116.2395559,122.1945402,30.01370534,3.65E-07,22.20887415,8.16E-06,60.77615651,1.10E-05,0.000181319,0.000108871,28.08781564,3.50E-07,0.836541169,56.20558412,121.5797594,121.2565055,4.41E-08,55.10411521,1.44E-06,170.4681894,5.35E-06,7.94E-05,5.63E-05,86.68217525,4.28E-08,9.88E-05,17.03955589,23.4945402,-69.18629466,2.73E-07,-76.69112585,7.15E-06,-39.52384349,-42.99441588,22.87975939,22.05650554,-4.79E-08,-43.79588479,4.31E-07,70.16818943
model,20221209_155944,2,0,0,0,14.02264041,1,99.2,98.7,99.2,9.20E-08,98.9,1.01E-06,1000.9,200,131.4315984,3.46E-08,41.38804182,4.67E-06,4.55E-06,0.000193261,0.000148068,172.8196402,3.44E-08,0.057854593,121.6742861,150.1469671,67.83674118,2.11E-07,44.12154192,5.15E-06,1072.994963,1.43E-05,0.000227207,0.000143301,101.380096,2.02E-07,0.117176909,102.3165015,104.0844921,89.00297028,1.15E-07,86.43746973,1.14E-06,1487.399491,1.03E-05,9.87E-05,5.51E-05,156.9303312,1.05E-07,0.00075987,22.47428611,51.44696712,-31.36325882,1.19E-07,-54.77845808,4.14E-06,72.09496281,3.116501516,5.38449206,-10.19702972,2.34E-08,-12.46253027,1.32E-07,486.4994907
model,20221209_155944,3,0,0,0,18.28389128,1,99.2,98.7,99.2,9.20E-08,98.9,1.01E-06,10029,200,56.42048707,3.66E-06,149.1682803,3.44E-08,0.000206512,5.13E-06,0.000151244,205.5887674,3.40E-08,0.041775104,122.3803768,155.8334177,77.39690865,1.93E-07,50.54062475,4.65E-06,4999981.613,1.50E-05,0.000235076,0.000148127,127.9342599,1.86E-07,0.117202954,106.4427689,102.6870903,90.30209092,1.23E-07,93.19224117,1.09E-06,95562.04359,1.11E-05,0.000101846,5.58E-05,183.142669,1.11E-07,0.001819484,23.18037676,57.13341772,-21.80309135,1.01E-07,-48.35937525,3.64E-06,4989952.613,7.242768942,3.98709032,-8.897909083,3.14E-08,-5.707758825,8.29E-08,85533.04359
model,20221209_160624,1,0,0,1,2.074184988,1,99.2,98.7,99.2,9.20E-08,98.9,2.34E-06,100.3,198.2259572,17.38254411,8.47E-06,50.46736276,8.69E-08,0.000147262,4.39E-06,0.000110659,67.84990688,8.60E-08,0.255790192,115.0545148,104.3273128,42.23254227,2.98E-07,49.53445776,4.24E-06,95.35562936,1.26E-05,0.000210034,0.000103456,46.7634517,2.79E-07,0.281819468,59.01067901,119.7673502,117.3090333,4.63E-08,55.87337744,3.30E-06,169.5932224,5.43E-06,0.000184252,0.00012656,85.68451273,4.57E-08,0.000444684,15.85451478,5.627312803,-56.96745773,2.06E-07,-49.36554224,1.90E-06,-4.944370644,-40.18932099,21.06735023,18.10903328,-4.57E-08,-43.02662256,9.58E-07,69.29322243
model,20221209_160624,2,0,0,1,5.249190046,1,99.2,98.7,99.2,9.20E-08,98.9,2.34E-06,1000.9,200,77.85396087,2.87E-06,91.39765722,8.96E-08,0.000223495,8.19E-06,0.000124458,169.2516181,8.69E-08,0.033541352,121.6311779,105.9065813,71.65274797,2.24E-07,87.29568209,2.93E-06,1342.761493,1.60E-05,0.00025568,0.000124073,142.1245395,2.08E-07,0.14849644,104.3048262,102.8242853,86.77887375,1.19E-07,87.47569722,2.60E-06,1510.151067,1.03E-05,0.000227054,0.000118236,156.2276451,1.13E-07,0.003570096,22.43117794,7.206581315,-27.54725203,1.32E-07,-11.60431791,5.89E-07,341.8614933,5.10482622,4.124285285,-12.42112625,2.65E-08,-11.42430278,2.56E-07,509.2510667
model,20221209_160624,3,0,0,1,7.101916407,1,99.2,98.7,99.2,9.20E-08,98.9,2.34E-06,10029,199.3900906,101.7965751,2.32E-06,99.11410645,8.86E-08,0.000236483,8.78E-06,0.000121111,200.9106815,8.53E-08,0.023417,124.6174462,105.0083935,75.95613406,2.32E-07,96.33156334,2.69E-06,27390.53245,1.76E-05,0.000258861,0.000123966,171.2107738,2.13E-07,0.16806699,108.9256736,101.2082777,87.63192455,1.27E-07,94.58600508,2.47E-06,4992510.596,1.12E-05,0.000233659,0.000118165,182.2112792,1.21E-07,0.006905476,25.4174462,6.308393469,-23.24386594,1.40E-07,-2.568436656,3.47E-07,17361.53245,9.725673602,2.50827772,-11.56807545,3.54E-08,-4.313994919,1.30E-07,4982481.596
model,20221209_161326,1,0,0,1,1.870789806,1,99.2,98.7,99.2,9.20E-08,994,9.20E-08,100.3,199.999934,15.00205112,1.76E-06,75.7982137,5.37E-08,2.64E-05,4.07E-06,2.27E-05,90.80026482,5.21E-08,0.113186421,7.770870586,157.0339391,230.3917862,2.61E-08,235.0752902,1.47E-07,172.7495978,6.01E-06,3.45E-05,2.01E-05,125.9905194,2.22E-08,0.116100385,74.82533795,130.9830246,94.39099528,8.21E-08,155.8714715,2.07E-07,126.3783998,7.75E-06,3.23E-05,1.70E-05,83.97328299,5.88E-08,0.000245388,-91.42912941,58.33393906,131.1917862,-6.59E-08,-758.9247098,5.49E-08,72.44959782,-24.37466205,32.28302462,-4.809004716,-9.90E-09,-838.1285285,1.15E-07,26.07839976
model,20221209_161326,2,0,0,1,6.427775891,1,99.2,98.7,99.2,9.20E-08,994,9.20E-08,1000.9,199.9999976,414.5300284,1.19E-07,112.4415724,7.13E-08,4.92E-05,8.02E-06,1.68E-05,526.9716008,4.45E-08,0.001936474,106.2833872,101.0386502,102.3046183,9.63E-08,711.686663,1.01E-07,1437.429215,9.85E-06,7.21E-05,1.77E-05,519.6962764,4.94E-08,0.003962593,0.266442439,63.7310914,254.3911642,1.13E-08,938.0482999,7.73E-08,1459.380241,2.88E-06,7.25E-05,1.77E-05,656.237145,9.86E-09,0.002769916,7.083387173,2.338650165,3.104618279,4.25E-09,-282.313337,9.29E-09,436.5292154,-98.93355756,-34.9689086,155.1911642,-8.07E-08,-55.95170012,-1.47E-08,458.4802406
model,20221209_161326,3,0,0,0,33.16743703,1,99.2,98.7,99.2,9.20E-08,994,9.20E-08,10029,200,908.454228,9.54E-08,110.8006022,8.17E-08,8.67E-05,9.05E-06,1.75E-05,1019.25483,4.40E-08,0.000951301,105.6805657,95.67810443,108.3916004,8.60E-08,1057.599456,9.26E-08,8016.605756,9.33E-06,9.80E-05,1.76E-05,1017.935428,4.46E-08,0.00268921,0.002130788,35.45796429,256.5213934,8.22E-09,1336.902038,7.97E-08,4099.841741,2.11E-06,0.000106519,1.89E-05,1147.458216,7.45E-09,0.010684384,6.480565677,-3.021895571,9.191600381,-5.97E-09,63.59945618,6.21E-10,-2012.394244,-99.19786921,-63.24203571,157.3213934,-8.38E-08,342.9020384,-1.23E-08,-5929.158259
model,20221209_161946,1,0,0,1,1.891225003,1,99.2,98.7,99.2,9.20E-08,994,1.01E-06,100.3,190.9709849,40.07964327,4.27E-06,59.61862624,6.23E-08,0.000171246,3.72E-06,0.000103897,99.69826951,6.14E-08,0.100401476,75.66489027,114.8109432,91.9148883,6.34E-08,161.7330149,1.71E-06,165.5212742,5.83E-06,0.000277138,0.000104143,100.1603324,6.11E-08,0.126631185,6.86E-10,139.7485707,201.2127386,1.86E-08,202.0067693,1.23E-06,238.7748147,3.73E-06,0.00024771,0.000125482,149.9680914,1.83E-08,0.001053673,-23.53510973,16.11094318,-7.285111703,-2.86E-08,-832.2669851,7.04E-07,65.22127416,-99.2,41.04857066,102.0127386,-7.34E-08,-791.9932307,2.16E-07,138.4748147
model,20221209_161946,2,0,0,1,3.312521457,1,99.2,98.7,99.2,9.20E-08,994,1.01E-06,1000.9,199.9999954,426.8038128,1.24E-06,94.38904015,8.56E-08,0.00052939,8.08E-06,0.000102486,521.192853,8.00E-08,0.002150343,119.632144,105.1683343,76.81347615,2.76E-07,662.5424995,1.15E-06,1509.588291,2.12E-05,0.000764684,9.85E-05,496.2875872,2.23E-07,0.070290956,100.6155177,103.1608056,88.83216961,1.11E-07,644.260684,1.10E-06,1746.626221,9.87E-06,0.000711842,9.49E-05,516.3646211,1.01E-07,0.002436034,20.43214403,6.468334293,-22.38652385,1.84E-07,-331.4575005,1.44E-07,508.6882913,1.41551768,4.460805606,-10.36783039,1.92E-08,-349.739316,9.49E-08,745.7262208
model,20221209_161946,3,0,0,1,4.88516215,1,99.2,98.7,99.2,9.20E-08,994,1.01E-06,10029,200,884.7535019,1.04E-06,102.2920662,8.70E-08,0.000916377,8.90E-06,0.00010295,987.0455681,8.03E-08,0.000795763,102.7300233,101.2647135,106.8644469,2.40E-07,1011.739595,1.04E-06,8089.581761,2.56E-05,0.001048036,0.000123299,982.7167963,1.95E-07,0.061904583,124.4973636,99.85606395,73.60154301,2.12E-07,948.6771046,1.02E-06,15602.33804,1.56E-05,0.000972006,8.45E-05,959.4168293,1.76E-07,0.001397105,3.530023341,2.564713533,7.664446923,1.48E-07,17.73959455,2.59E-08,-1939.418239,25.29736363,1.156063952,-25.59845699,1.20E-07,-45.3228954,1.46E-08,5573.338041
model,20221209_162613,1,0,0,1,1.796703632,1,99.2,98.7,99.2,9.20E-08,994,2.34E-06,100.3,200,40.675933,9.61E-06,49.6399605,9.44E-08,0.000390849,4.69E-06,0.000216931,90.31589351,9.35E-08,0.118505864,66.56232523,115.872475,107.4474274,5.16E-08,171.87065,3.63E-06,175.5746154,5.54E-06,0.000623687,0.000243328,107.8082036,5.08E-08,0.160297872,5.84E-14,138.2562946,202.5896731,1.82E-08,206.4758409,2.77E-06,240.4766076,3.70E-06,0.000571019,0.000284663,151.4462016,1.81E-08,0.0026336,-32.63767477,17.17247499,8.247427364,-4.04E-08,-822.12935,1.29E-06,75.27461544,-99.2,39.55629458,103.3896731,-7.38E-08,-787.5241591,4.26E-07,140.1766076
model,20221209_162613,2,0,0,1,3.102869181,1,99.2,98.7,99.2,9.20E-08,994,2.34E-06,1000.9,200,92.30759671,8.96E-08,428.9078576,2.86E-06,8.27E-06,0.001226177,0.000223963,521.2154543,8.69E-08,0.002442472,119.8474699,101.5575682,75.82528068,3.14E-07,671.507522,2.63E-06,1502.678289,2.38E-05,0.001766804,0.000200661,499.1089961,2.81E-07,0.088845011,106.4027804,101.6739952,83.21986673,1.34E-07,651.2411531,2.56E-06,1688.057802,1.11E-05,0.001665812,0.000198631,511.7865932,1.27E-07,0.005433796,20.6474699,2.857568183,-23.37471932,2.22E-07,-322.492478,2.91E-07,501.7782892,7.202780449,2.973995191,-15.98013327,4.19E-08,-342.7588469,2.18E-07,687.1578021
model,20221209_162613,3,0,0,1,4.151130857,1,99.2,98.7,99.2,9.20E-08,994,2.34E-06,10029,200,886.2403309,2.40E-06,100.6291302,9.02E-08,0.002122717,9.08E-06,0.000224604,986.8694611,8.70E-08,0.000941923,104.7505378,98.3478983,101.6766478,2.89E-07,1006.30436,2.38E-06,8704.954881,2.94E-05,0.002390472,0.000246095,982.8785994,2.58E-07,0.061756007,128.2009641,99.44402426,69.49011785,2.50E-07,947.9559246,2.37E-06,15832.99366,1.73E-05,0.002247464,0.000169657,956.0116545,2.26E-07,0.001972785,5.550537816,-0.352101696,2.476647823,1.97E-07,12.30435999,3.55E-08,-1324.045119,29.00096414,0.744024258,-29.70988215,1.58E-07,-46.04407545,3.09E-08,5803.993658
model,20221212_153243,1,0,0,1,1.778048896,1,99.2,98.7,99.2,9.20E-08,9790,9.20E-08,100.3,149.9588628,25.56980284,9.97E-07,122.4542951,1.72E-08,2.55E-05,2.11E-06,2.15E-05,148.024098,1.69E-08,0.059647865,0.313456691,157.6262829,241.2590208,2.26E-08,301.4944019,1.36E-07,188.7422845,5.46E-06,4.10E-05,2.12E-05,140.0425456,1.94E-08,0.061771122,57.57443684,136.8611204,117.3232219,5.39E-08,207.2066639,1.89E-07,150.3736846,6.32E-06,3.92E-05,1.82E-05,102.7592921,4.19E-08,0.000424967,-98.88654331,58.92628287,142.0590208,-6.94E-08,-9488.505598,4.39E-08,88.44228449,-41.62556316,38.16112039,18.12322187,-3.81E-08,-9582.793336,9.73E-08,50.07368461
model,20221212_153243,2,0,0,1,6.940636288,1,99.2,98.7,99.2,9.20E-08,9790,9.20E-08,1000.9,199.9999999,789.2816587,1.14E-07,116.4163002,7.45E-08,8.98E-05,8.67E-06,1.91E-05,905.6979589,4.50E-08,0.00143562,50.12547479,100.2441875,165.3138943,3.48E-08,1846.357002,9.31E-08,1818.661014,5.75E-06,0.000171841,1.94E-05,955.1515426,2.53E-08,0.003788831,2.84E-11,58.57406725,256.4092822,1.03E-08,2364.021207,8.27E-08,1744.615162,2.63E-06,0.000195466,2.15E-05,1047.329885,9.12E-09,0.01034455,-49.07452521,1.544187548,66.11389433,-5.72E-08,-7943.642998,1.07E-09,817.7610143,-99.2,-40.12593275,157.2092822,-8.17E-08,-7425.978793,-9.32E-09,743.7151616
model,20221212_153243,3,0,0,0,38.38714426,1,99.2,98.7,99.2,9.20E-08,9790,9.20E-08,10029,200,121.5422543,9.97E-08,4851.869181,9.21E-08,1.21E-05,0.000446904,2.27E-05,4973.411435,4.79E-08,0.00060738,1.82E-06,99.71320861,213.4967845,2.03E-08,7084.473015,8.94E-08,16631.41449,4.34E-06,0.000633308,2.27E-05,5072.239185,1.66E-08,0.003670875,5.97E-05,16.5447893,253.9188635,1.84E-09,9471.942276,8.86E-08,10961.97278,4.67E-07,0.000839189,2.24E-05,5153.49386,1.80E-09,0.028440822,-99.19999818,1.013208613,114.2967845,-7.17E-08,-2705.526985,-2.61E-09,6602.414493,-99.19994033,-82.1552107,154.7188635,-9.02E-08,-318.0577242,-3.40E-09,932.972784
model,20221212_154031,1,0,0,1,1.73985272,1,99.2,98.7,99.2,9.20E-08,9790,1.01E-06,100.3,200,46.79931091,4.40E-06,51.13827706,8.96E-08,0.000205841,4.58E-06,0.00010967,97.93758797,8.78E-08,0.092379527,54.5732443,120.6143535,122.9573282,4.07E-08,218.4451362,1.58E-06,191.5132252,5.00E-06,0.000345695,0.000127702,122.6893641,3.96E-08,0.126829458,2.47E-09,139.5925945,200.4184701,1.85E-08,256.0431876,1.23E-06,240.5364138,3.70E-06,0.000315409,0.000140563,157.5264763,1.82E-08,0.001777585,-44.6267557,21.91435354,23.75732819,-5.13E-08,-9571.554864,5.73E-07,91.21322524,-99.2,40.89259452,101.2184701,-7.35E-08,-9533.956812,2.22E-07,140.2364138
model,20221212_154031,2,0,0,1,3.85524647,1,99.2,98.7,99.2,9.20E-08,9790,1.01E-06,1000.9,200,94.0733333,8.75E-08,811.6152176,1.23E-06,8.23E-06,0.001001376,0.000111385,905.6885509,8.17E-08,0.000876667,99.78679834,100.3894619,99.21501401,2.33E-07,1777.809839,1.12E-06,1743.870817,2.31E-05,0.001983348,0.000126707,903.999773,1.93E-07,0.060813017,92.19683963,102.5596969,96.7539838,1.00E-07,1673.713532,1.10E-06,1877.46874,9.70E-06,0.001841824,0.00010982,911.1994244,9.19E-08,0.003176535,0.586798344,1.689461858,0.015014012,1.41E-07,-8012.190161,1.06E-07,742.9708166,-7.003160371,3.859696923,-2.446016197,8.22E-09,-8116.286468,9.04E-08,876.5687402
model,20221212_154031,3,0,0,1,6.730110729,1,99.2,98.7,99.2,9.20E-08,9790,1.01E-06,10029,200,4871.083697,1.03E-06,102.7067314,8.85E-08,0.005032517,9.09E-06,0.000112822,4973.790428,8.15E-08,0.000126386,38.21230287,81.39442415,166.1797874,1.90E-07,7177.704635,1.01E-06,16111.02521,3.16E-05,0.007241691,0.00019476,5044.46655,1.60E-07,0.009893494,135.1250696,96.20283504,61.32659672,3.54E-07,6558.287629,1.02E-06,19534.17697,2.17E-05,0.006706933,8.36E-05,4944.167169,2.63E-07,0.000291575,-60.98769713,-17.30557585,66.97978739,9.82E-08,-2612.295365,-1.09E-09,6082.025215,35.92506962,-2.497164964,-37.87340328,2.62E-07,-3231.712371,1.27E-08,9505.176974
model,20221212_155405,1,0,0,1,1.824725504,1,99.2,98.7,99.2,9.20E-08,9790,2.34E-06,100.3,200,50.1918191,9.46E-08,47.23491056,9.89E-06,4.75E-06,0.00046699,0.000242884,97.42672966,9.37E-08,0.087910051,44.06007787,122.8304501,140.6881633,3.40E-08,230.8543311,3.36E-06,201.0555256,4.78E-06,0.000776361,0.000296947,130.4591858,3.36E-08,0.136932667,1.83E-10,138.0810018,202.0204274,1.82E-08,261.7860736,2.78E-06,241.9823288,3.67E-06,0.000727661,0.000319019,159.0177862,1.81E-08,0.003747961,-55.13992213,24.13045013,41.48816325,-5.80E-08,-9559.145669,1.02E-06,100.7555256,-99.2,39.38100181,102.8204274,-7.38E-08,-9528.213926,4.40E-07,141.6823288
